21799;0.00010800;0.00654600
21899;0.00010700;0.00689000
21999;0.00010900;0.00591700
22099;0.00011200;0.00718200
22199;0.00010900;0.00546300
22299;0.00010800;0.00644400
22399;0.00011100;0.00771200
22499;0.00013600;0.00531500
22599;0.00010900;0.00742700
22699;0.00011000;0.00775700
22799;0.00010900;0.00595700
22899;0.00010800;0.00781500
22999;0.00010900;0.00702000
23099;0.00014900;0.00735500
23199;0.00010800;0.00680600
23299;0.00010800;0.00798800
23399;0.00010800;0.00595800
23499;0.00011700;0.00817600
23599;0.00012000;0.00894500
23699;0.00010600;0.00716000
23799;0.00010700;0.00633600
23899;0.00010800;0.00626100
23999;0.00011000;0.00644700
24099;0.00011100;0.00831200
24199;0.00010800;0.00826500
24299;0.00010800;0.00759100
24399;0.00011100;0.00705400
24499;0.00011300;0.00719300
24599;0.00014500;0.00759000
24699;0.00011000;0.00713300
24799;0.00010800;0.00683500
24899;0.00010800;0.00782000
24999;0.00010900;0.00801500
25099;0.00011300;0.00687200
25199;0.00011000;0.00682400
25299;0.00011500;0.00809700
25399;0.00011100;0.00646500
25499;0.00010900;0.00877700
25599;0.00011000;0.00873100
25699;0.00011300;0.00623000
25799;0.00011700;0.00916400
25899;0.00011600;0.00809000
25999;0.00010900;0.00688700
26099;0.00010800;0.00727800
26199;0.00011000;0.00906200
26299;0.00011000;0.00708500
26399;0.00010900;0.00851800
26499;0.00011000;0.00748400
26599;0.00010500;0.00732500
26699;0.00011100;0.00887100
26799;0.00011000;0.00796500
26899;0.00012600;0.00803500
26999;0.00010400;0.00824200
27099;0.00010900;0.00938600
27199;0.00011100;0.00678300
27299;0.00011000;0.00939600
27399;0.00012300;0.00956600
27499;0.00012500;0.00809100
27599;0.00010800;0.00907600
27699;0.00010900;0.00954000
27799;0.00012300;0.00895500
27899;0.00010800;0.00720700
27999;0.00007800;0.00945500
28099;0.00011000;0.00870100
28199;0.00010900;0.00922000
28299;0.00011100;0.00829200
28399;0.00011100;0.00873600
28499;0.00011000;0.00847800
28599;0.00012500;0.00929500
28699;0.00009200;0.00688800
28799;0.00011100;0.00899700
28899;0.00010800;0.00992900
28999;0.00011100;0.00718600
29099;0.00011500;0.00687400
29199;0.00009000;0.00684000
29299;0.00010200;0.00682400
29399;0.00010800;0.00713600
29499;0.00012600;0.00699500
29599;0.00007800;0.00676500
29699;0.00010800;0.00783200
29799;0.00007900;0.00880400
29899;0.00017500;0.01037600
29999;0.00011100;0.00720500
30099;0.00011000;0.00837200
30199;0.00012100;0.01025400
30299;0.00014300;0.01020000
30399;0.00014300;0.01136800
30499;0.00011700;0.01041300
30599;0.00015100;0.00901800
30699;0.00011000;0.01018800
30799;0.00014400;0.01022900
30899;0.00013700;0.00718500
30999;0.00013800;0.01034500
31099;0.00008200;0.00749300
31199;0.00014200;0.01076800
31299;0.00011100;0.00786300
31399;0.00012700;0.00775100
31499;0.00014700;0.00799800
31599;0.00012000;0.01057200
31699;0.00010900;0.00832400
31799;0.00011000;0.01030400
31899;0.00013800;0.01010200
31999;0.00010500;0.00972100
32099;0.00010900;0.01073500
32199;0.00011000;0.00878800
32299;0.00011000;0.00885900
32399;0.00010900;0.00831500
32499;0.00010700;0.01050700
32599;0.00011000;0.00985400
32699;0.00011600;0.00795300
32799;0.00013600;0.00876300
32899;0.00011000;0.01362400
32999;0.00012300;0.00767900
33099;0.00011000;0.01130600
33199;0.00010900;0.01191900
33299;0.00010700;0.00908900
33399;0.00011300;0.00921900
33499;0.00012200;0.00914000
33599;0.00011000;0.00838100
33699;0.00010500;0.00850500
33799;0.00011000;0.00876900
33899;0.00014400;0.01132200
33999;0.00012800;0.01031300
34099;0.00014700;0.00870300
34199;0.00012700;0.01206900
34299;0.00010900;0.00819600
34399;0.00012000;0.00841400
34499;0.00014200;0.01190700
34599;0.00007700;0.01081700
34699;0.00012600;0.00880300
34799;0.00011700;0.01205000
34899;0.00012200;0.00853200
34999;0.00011100;0.00823900
35099;0.00014200;0.01127700
35199;0.00016700;0.01203900
35299;0.00010000;0.00833400
35399;0.00011000;0.00853100
35499;0.00010900;0.01130300
35599;0.00010800;0.01073000
35699;0.00011300;0.01014500
35799;0.00014900;0.00886200
35899;0.00011000;0.01238800
35999;0.00014900;0.00856900
36099;0.00011500;0.00860400
36199;0.00011100;0.01225300
36299;0.00011900;0.00950200
36399;0.00010900;0.01174900
36499;0.00010900;0.01270800
36599;0.00013200;0.01151700
36699;0.00011500;0.00873100
36799;0.00011200;0.00859200
36899;0.00012000;0.01149900
36999;0.00010600;0.00964200
37099;0.00014400;0.01230300
37199;0.00010900;0.01089600
37299;0.00012700;0.01154800
37399;0.00012200;0.01529700
37499;0.00011300;0.01293400
37599;0.00012100;0.01377500
37699;0.00010900;0.01050900
37799;0.00013400;0.01611400
37899;0.00012000;0.01146100
37999;0.00014100;0.01296300
38099;0.00014100;0.00878900
38199;0.00012500;0.01607200
38299;0.00012800;0.01463100
38399;0.00010800;0.00904500
38499;0.00014200;0.01044700
38599;0.00014100;0.01283000
38699;0.00010900;0.00975500
38799;0.00011300;0.01256200
38899;0.00015000;0.01118000
38999;0.00011000;0.00945300
39099;0.00011100;0.01225700
39199;0.00014300;0.01275700
39299;0.00012800;0.01530700
39399;0.00011200;0.00936700
39499;0.00011000;0.00987700
39599;0.00011400;0.01116400
39699;0.00012600;0.01022300
39799;0.00011400;0.00990400
39899;0.00010900;0.01043200
39999;0.00014400;0.01153000
40099;0.00011700;0.00994800
40199;0.00012800;0.01075800
40299;0.00011000;0.01225900
40399;0.00014700;0.01267400
40499;0.00014000;0.01420700
40599;0.00015100;0.01186500
40699;0.00010900;0.01034700
40799;0.00010800;0.01211300
40898;0.00011000;0.01394000
40998;0.00011100;0.01180900
41098;0.00011100;0.01410500
41198;0.00010700;0.01015100
41298;0.00014500;0.01387400
41398;0.00010800;0.01272800
41498;0.00011700;0.00998800
41598;0.00011100;0.00991600
41698;0.00010800;0.01166400
41798;0.00014600;0.01179200
41898;0.00014300;0.01094400
41998;0.00009200;0.01008700
42098;0.00010800;0.01452200
42198;0.00011600;0.01122100
42298;0.00011600;0.01444800
42398;0.00011300;0.01027100
42498;0.00010800;0.01206600
42598;0.00008700;0.01131800
42698;0.00013700;0.01013600
42798;0.00010900;0.01172100
42898;0.00011100;0.01462400
42998;0.00011600;0.01032600
43098;0.00012100;0.01129000
43198;0.00010800;0.01458600
43298;0.00010100;0.01321400
43398;0.00010900;0.01401500
43498;0.00011600;0.01027200
43598;0.00010900;0.01486800
43698;0.00011700;0.01080600
43798;0.00019500;0.01030200
43898;0.00015500;0.01102600
43998;0.00010900;0.01147900
44098;0.00010900;0.01401600
44198;0.00011700;0.01286900
44298;0.00010900;0.01166600
44398;0.00011300;0.01422600
44498;0.00011000;0.01112300
44598;0.00013900;0.01292100
44698;0.00011000;0.01201300
44798;0.00010800;0.01231700
44898;0.00012900;0.01292900
44998;0.00011200;0.01099500
45098;0.00009500;0.01264400
45198;0.00011000;0.01540500
45298;0.00010900;0.01233400
45398;0.00018800;0.01456800
45498;0.00010800;0.01322500
45598;0.00014200;0.01145800
45698;0.00012700;0.01142500
45798;0.00009400;0.01096300
45898;0.00014400;0.01165500
45998;0.00010800;0.01265200
46098;0.00013900;0.01109400
46198;0.00010800;0.01323000
46298;0.00008500;0.01137000
46398;0.00008200;0.01262800
46497;0.00011000;0.01379800
46597;0.00018300;0.01401100
46697;0.00011300;0.01322600
46797;0.00013100;0.01415100
46897;0.00011000;0.01413900
46997;0.00010700;0.01302200
47097;0.00017300;0.01149200
47197;0.00013100;0.01116100
47297;0.00009100;0.01101000
47397;0.00014500;0.01252800
47497;0.00014200;0.01459100
47597;0.00013600;0.01390600
47697;0.00014500;0.01382900
47797;0.00011000;0.01176900
47897;0.00012700;0.01351400
47997;0.00009400;0.01266700
48097;0.00013800;0.01646400
48197;0.00012200;0.01302100
48297;0.00011300;0.01222200
48397;0.00011100;0.01680700
48497;0.00014600;0.01336200
48597;0.00014400;0.01768500
48697;0.00010800;0.01289300
48797;0.00011100;0.01419400
48897;0.00011700;0.01174200
48997;0.00011000;0.01244100
49097;0.00015100;0.01227800
49197;0.00013900;0.01339100
49297;0.00010700;0.01165000
49397;0.00011400;0.01382900
49497;0.00011100;0.01379200
49597;0.00013900;0.01397800
49697;0.00010900;0.01446300
49797;0.00009700;0.01428400
49897;0.00012600;0.01181500
50000;0.00011600;0.01188200
